customer_id,purchase_amount,purchase_date,channel,product_category,transaction_type,customer_tier
809,3.85,11/9/2023,Online,Electronics,Full Price,Bronze
158,380.01,3/2/2024,In-store,Groceries,Discount,Gold
569,0.47,5/10/2024,Online,Groceries,Discount,Silver
433,206.88,3/20/2024,Online,Home,Discount,Bronze
48,36.72,9/10/2023,In-store,Electronics,Discount,Silver
328,279.02,2/23/2024,Online,Books,Discount,Silver
433,38.12,6/23/2024,In-store,Apparel,Full Price,Silver
431,106.22,2/7/2024,Online,Books,Discount,Bronze
56,8.34,7/19/2024,In-store,Apparel,Full Price,Silver
577,27.75,9/21/2023,In-store,Apparel,Return,Silver
268,148.58,5/26/2024,In-store,Electronics,Full Price,Gold
69,75.22,11/27/2023,In-store,Apparel,Full Price,Gold
728,263.07,6/21/2024,Online,Groceries,Discount,Silver
902,55.99,1/30/2024,In-store,Apparel,Discount,Bronze
601,203.88,6/27/2024,In-store,Apparel,Full Price,Bronze
449,59.59,8/30/2023,In-store,Home,Full Price,Bronze
793,387.51,10/16/2023,In-store,Home,Full Price,Bronze
257,321.47,5/17/2024,In-store,Electronics,Return,Gold
672,39.92,5/23/2024,In-store,Electronics,Full Price,Gold
490,217.09,12/11/2023,Online,Groceries,Full Price,Silver
746,188.13,7/21/2024,In-store,Home,Full Price,Bronze
643,23.66,10/23/2023,Online,Books,Full Price,Bronze
49,97.89,10/2/2023,In-store,Electronics,Full Price,Gold
659,7.55,7/8/2024,In-store,Electronics,Discount,Gold
316,181.22,11/1/2023,Online,Home,Discount,Bronze
413,19.18,7/5/2024,In-store,Home,Full Price,Silver
434,7.34,6/8/2024,In-store,Groceries,Discount,Bronze
2,51.12,6/7/2024,Online,Home,Full Price,Bronze
841,86.02,12/12/2023,Online,Apparel,Full Price,Bronze
952,193.04,10/29/2023,Online,Books,Full Price,Silver
145,365.9,4/3/2024,Online,Apparel,Full Price,Bronze
956,57.89,12/20/2023,In-store,Apparel,Discount,Bronze
366,6.24,6/4/2024,Online,Apparel,Full Price,Bronze
420,138.28,11/20/2023,Online,Electronics,Discount,Bronze
573,83.28,2/7/2024,Online,Apparel,Discount,Silver
785,59.4,6/8/2024,In-store,Electronics,Discount,Bronze
561,37,3/8/2024,Online,Home,Return,Gold
844,69.8,11/16/2023,In-store,Books,Return,Bronze
444,41.35,3/2/2024,In-store,Books,Full Price,Bronze
916,141.47,11/13/2023,In-store,Apparel,Full Price,Bronze
434,78.5,7/13/2024,In-store,Books,Full Price,Bronze
643,209.43,8/25/2023,Online,Electronics,Discount,Bronze
555,78.43,2/12/2024,Online,Home,Full Price,Bronze
57,27.22,1/17/2024,In-store,Apparel,Return,Gold
562,190.44,5/20/2024,Online,Groceries,Full Price,Silver
964,81.47,10/3/2023,Online,Books,Full Price,Gold
977,23.17,5/8/2024,Online,Books,Full Price,Bronze
178,97.69,10/22/2023,Online,Apparel,Discount,Silver
293,44.27,10/4/2023,In-store,Books,Full Price,Bronze
46,186.05,3/22/2024,Online,Books,Full Price,Gold
170,60.39,4/3/2024,Online,Groceries,Full Price,Platinum
271,129.62,12/29/2023,In-store,Electronics,Full Price,Gold
417,10.04,3/18/2024,Online,Apparel,Full Price,Bronze
848,50.42,4/7/2024,Online,Apparel,Full Price,Bronze
139,408.88,6/1/2024,Online,Groceries,Full Price,Bronze
247,165.27,7/15/2024,In-store,Groceries,Full Price,Bronze
148,17.43,6/28/2024,Online,Electronics,Return,Bronze
230,32.54,7/12/2024,Online,Home,Return,Bronze
792,40.02,1/6/2024,In-store,Apparel,Full Price,Bronze
637,105.09,2/21/2024,Online,Books,Full Price,Silver
704,141.47,10/7/2023,In-store,Electronics,Full Price,Silver
374,138.44,7/22/2024,In-store,Apparel,Return,Gold
80,71.31,4/29/2024,In-store,Electronics,Full Price,Bronze
606,166.51,4/16/2024,Online,Home,Full Price,Bronze
738,57.46,4/18/2024,Online,Apparel,Full Price,Silver
65,13.23,5/22/2024,Online,Books,Full Price,Silver
88,83.11,5/9/2024,Online,Apparel,Full Price,Bronze
88,304.29,1/5/2024,Online,Electronics,Discount,Gold
713,157.5,11/16/2023,In-store,Home,Full Price,Bronze
726,86.44,12/6/2023,In-store,Electronics,Full Price,Bronze
204,104.07,10/4/2023,In-store,Electronics,Full Price,Silver
913,266.73,12/13/2023,In-store,Groceries,Discount,Bronze
382,55.92,10/24/2023,Online,Electronics,Full Price,Silver
601,40.26,1/8/2024,In-store,Home,Full Price,Bronze
476,378.28,11/11/2023,In-store,Books,Discount,Bronze
573,199.1,9/25/2023,Online,Groceries,Return,Platinum
783,39.01,8/20/2023,In-store,Electronics,Full Price,Bronze
606,62.32,1/29/2024,Online,Apparel,Full Price,Silver
819,53.63,4/9/2024,Online,Groceries,Full Price,Bronze
539,16.15,5/14/2024,Online,Home,Discount,Silver
214,316.58,8/10/2023,In-store,Apparel,Full Price,Bronze
74,51.8,8/25/2023,In-store,Home,Full Price,Gold
61,208.21,10/5/2023,In-store,Apparel,Full Price,Gold
698,20.99,6/12/2024,In-store,Books,Full Price,Bronze
543,79.38,9/16/2023,In-store,Home,Full Price,Bronze
219,2.43,4/28/2024,In-store,Apparel,Return,Platinum
12,144.49,11/17/2023,Online,Home,Full Price,Gold
814,86.97,8/16/2023,Online,Groceries,Return,Silver
415,98.24,5/31/2024,In-store,Home,Full Price,Silver
32,5.31,3/12/2024,In-store,Home,Return,Gold
160,23.7,9/6/2023,Online,Apparel,Discount,Bronze
237,7.72,12/23/2023,Online,Home,Full Price,Silver
739,34.1,8/11/2023,Online,Books,Full Price,Silver
181,98.74,4/12/2024,In-store,Electronics,Full Price,Gold
829,83.51,4/19/2024,In-store,Groceries,Full Price,Bronze
558,94.71,7/17/2024,In-store,Apparel,Full Price,Silver
341,79.68,11/5/2023,Online,Home,Full Price,Silver
458,31.89,2/24/2024,In-store,Home,Discount,Gold
80,28.04,2/26/2024,In-store,Home,Discount,Silver
647,14.74,7/5/2024,In-store,Groceries,Full Price,Gold
772,189.09,5/8/2024,In-store,Electronics,Return,Gold
987,95.84,7/23/2024,In-store,Books,Return,Silver
820,20.64,10/30/2023,In-store,Books,Full Price,Bronze
759,19.51,12/18/2023,Online,Apparel,Full Price,Silver
473,206.38,1/28/2024,In-store,Electronics,Full Price,Gold
671,135.76,5/14/2024,Online,Electronics,Full Price,Bronze
715,107.7,12/29/2023,Online,Groceries,Full Price,Silver
112,52.23,6/5/2024,Online,Home,Full Price,Bronze
980,30.38,3/10/2024,In-store,Electronics,Discount,Bronze
292,388.49,8/11/2023,In-store,Home,Discount,Silver
950,159.57,9/5/2023,In-store,Groceries,Full Price,Silver
822,35.92,5/26/2024,In-store,Apparel,Discount,Silver
631,188.1,10/31/2023,Online,Apparel,Discount,Gold
383,142.27,4/18/2024,In-store,Home,Full Price,Bronze
17,35.25,1/26/2024,Online,Home,Discount,Bronze
493,55.61,2/19/2024,In-store,Electronics,Full Price,Gold
331,20.57,11/8/2023,In-store,Groceries,Full Price,Silver
926,11.77,6/11/2024,Online,Apparel,Full Price,Bronze
739,128.29,3/28/2024,Online,Electronics,Full Price,Gold
873,31.13,5/13/2024,Online,Books,Full Price,Gold
486,171.51,1/31/2024,In-store,Electronics,Full Price,Silver
406,542.81,9/26/2023,Online,Home,Discount,Gold
117,7.97,7/15/2024,Online,Books,Discount,Bronze
555,64.06,2/13/2024,Online,Electronics,Full Price,Bronze
880,161.98,10/26/2023,In-store,Groceries,Full Price,Gold
115,155.57,10/2/2023,Online,Apparel,Discount,Silver
795,142.71,8/27/2023,Online,Books,Full Price,Bronze
549,42.92,12/31/2023,In-store,Groceries,Full Price,Silver
814,60.49,1/16/2024,Online,Electronics,Full Price,Silver
625,90.38,7/25/2024,Online,Home,Discount,Bronze
547,364.74,7/21/2024,Online,Home,Discount,Silver
644,39.68,7/20/2024,In-store,Groceries,Discount,Bronze
336,256.58,4/13/2024,Online,Home,Full Price,Bronze
336,31.38,3/21/2024,Online,Apparel,Discount,Silver
981,451.67,3/26/2024,Online,Groceries,Full Price,Bronze
922,110.95,3/6/2024,Online,Groceries,Full Price,Bronze
889,62.27,6/8/2024,Online,Home,Full Price,Gold
740,95.03,9/25/2023,Online,Groceries,Discount,Silver
147,31.82,5/14/2024,Online,Electronics,Full Price,Silver
122,32.04,8/21/2023,In-store,Books,Full Price,Bronze
81,12.05,4/26/2024,In-store,Books,Discount,Bronze
685,12.11,11/26/2023,In-store,Home,Discount,Silver
666,42.72,3/27/2024,Online,Apparel,Discount,Bronze
662,143.91,7/2/2024,In-store,Apparel,Full Price,Silver
375,93.64,7/8/2024,Online,Home,Discount,Silver
570,10.82,1/13/2024,Online,Home,Discount,Silver
63,191.21,3/23/2024,Online,Groceries,Full Price,Bronze
504,91.97,4/1/2024,In-store,Apparel,Full Price,Bronze
668,324.05,8/11/2023,In-store,Books,Full Price,Platinum
449,110.92,9/9/2023,Online,Home,Full Price,Platinum
428,19.26,3/4/2024,Online,Books,Full Price,Silver
868,64.2,7/18/2024,In-store,Books,Full Price,Gold
427,104.55,10/2/2023,In-store,Apparel,Full Price,Silver
421,2.87,7/3/2024,In-store,Books,Full Price,Bronze
322,1.5,6/12/2024,In-store,Groceries,Discount,Bronze
913,13.86,12/5/2023,In-store,Groceries,Full Price,Bronze
680,28.99,10/23/2023,In-store,Apparel,Full Price,Silver
166,56.13,9/1/2023,In-store,Groceries,Discount,Silver
597,66.83,8/15/2023,Online,Home,Full Price,Platinum
957,14.85,2/27/2024,Online,Apparel,Full Price,Gold
649,111.9,3/17/2024,In-store,Books,Full Price,Gold
461,90.67,9/9/2023,In-store,Home,Discount,Gold
459,34.88,8/31/2023,Online,Apparel,Return,Gold
189,1.38,2/29/2024,In-store,Books,Discount,Bronze
464,8.08,5/12/2024,Online,Books,Discount,Bronze
912,49.71,5/6/2024,Online,Books,Full Price,Silver
379,16.72,11/11/2023,In-store,Books,Discount,Silver
2,47.29,11/17/2023,Online,Books,Return,Bronze
618,98.94,1/29/2024,In-store,Apparel,Full Price,Gold
364,79.24,2/3/2024,In-store,Groceries,Discount,Platinum
72,26.29,1/28/2024,Online,Books,Full Price,Silver
427,42.13,3/31/2024,Online,Home,Full Price,Silver
638,95.2,4/27/2024,Online,Apparel,Discount,Gold
170,197.22,4/30/2024,In-store,Electronics,Full Price,Bronze
205,139.92,7/29/2024,In-store,Groceries,Full Price,Bronze
825,80.61,7/30/2024,In-store,Home,Discount,Gold
337,44.99,10/1/2023,In-store,Books,Discount,Gold
999,45.42,8/10/2023,In-store,Apparel,Discount,Silver
472,211.54,3/6/2024,In-store,Apparel,Full Price,Gold
195,4,10/21/2023,In-store,Books,Full Price,Bronze
670,442.14,3/9/2024,Online,Home,Return,Silver
653,109.18,9/6/2023,In-store,Apparel,Full Price,Silver
275,114.3,8/6/2023,Online,Groceries,Return,Bronze
7,3.87,11/13/2023,Online,Home,Discount,Bronze
905,93.02,5/31/2024,In-store,Books,Discount,Platinum
979,66.32,12/19/2023,Online,Home,Full Price,Bronze
566,11.18,7/1/2024,Online,Home,Full Price,Bronze
616,32.56,1/24/2024,Online,Electronics,Discount,Silver
854,221.01,11/7/2023,In-store,Books,Full Price,Bronze
850,79.85,7/20/2024,Online,Groceries,Discount,Gold
573,53.34,1/23/2024,In-store,Books,Discount,Bronze
599,7.55,7/7/2024,In-store,Electronics,Full Price,Silver
770,125.22,5/2/2024,In-store,Books,Discount,Bronze
178,121.35,5/5/2024,Online,Books,Full Price,Gold
242,95.2,9/4/2023,Online,Groceries,Full Price,Silver
203,71.39,11/1/2023,In-store,Electronics,Full Price,Bronze
543,56.88,10/5/2023,In-store,Books,Discount,Platinum
801,89.96,4/12/2024,In-store,Books,Full Price,Bronze
462,26.58,5/13/2024,Online,Apparel,Full Price,Silver
80,283.46,9/12/2023,Online,Books,Full Price,Platinum
523,88.87,3/14/2024,Online,Groceries,Full Price,Silver
417,37.28,12/31/2023,Online,Apparel,Full Price,Gold
766,59.73,7/14/2024,Online,Electronics,Full Price,Bronze
384,163.83,6/8/2024,Online,Home,Discount,Bronze
391,17.63,4/26/2024,Online,Groceries,Full Price,Bronze
896,34.65,10/23/2023,In-store,Electronics,Full Price,Platinum
799,113.79,12/11/2023,Online,Apparel,Full Price,Platinum
688,37.91,12/5/2023,In-store,Home,Return,Bronze
126,157.26,9/2/2023,Online,Electronics,Full Price,Bronze
494,13.98,8/23/2023,In-store,Groceries,Discount,Bronze
47,143.84,6/8/2024,Online,Apparel,Discount,Bronze
718,7.08,5/6/2024,Online,Groceries,Discount,Bronze
476,1.27,11/14/2023,Online,Groceries,Discount,Gold
949,228.5,12/9/2023,In-store,Apparel,Full Price,Gold
619,87.07,3/31/2024,Online,Books,Discount,Gold
464,43.36,6/8/2024,Online,Groceries,Full Price,Silver
787,26.47,12/29/2023,In-store,Apparel,Discount,Gold
849,95.94,1/17/2024,Online,Groceries,Return,Gold
123,71.13,6/23/2024,Online,Books,Return,Silver
474,477.93,12/17/2023,In-store,Apparel,Full Price,Bronze
134,408.73,12/8/2023,Online,Electronics,Full Price,Bronze
619,100.79,3/22/2024,In-store,Electronics,Full Price,Silver
817,58.5,9/6/2023,In-store,Electronics,Full Price,Platinum
841,67.56,9/15/2023,In-store,Home,Full Price,Silver
562,114.72,2/15/2024,Online,Groceries,Full Price,Platinum
849,10.71,6/25/2024,Online,Groceries,Return,Bronze
607,39.8,5/26/2024,In-store,Apparel,Full Price,Gold
780,7.83,4/12/2024,In-store,Home,Discount,Gold
23,7.62,12/26/2023,Online,Groceries,Full Price,Silver
566,21.8,1/5/2024,Online,Apparel,Discount,Platinum
886,66.41,5/6/2024,Online,Books,Return,Silver
766,153.61,10/3/2023,In-store,Groceries,Full Price,Bronze
965,66.46,2/4/2024,Online,Groceries,Full Price,Bronze
235,40.87,7/19/2024,In-store,Books,Full Price,Silver
996,8.59,10/6/2023,In-store,Books,Return,Platinum
59,79.92,3/29/2024,Online,Groceries,Full Price,Bronze
164,31.65,12/12/2023,Online,Books,Full Price,Silver
771,95.43,11/24/2023,In-store,Apparel,Full Price,Gold
826,378.05,3/28/2024,In-store,Groceries,Full Price,Bronze
216,11.8,12/10/2023,Online,Groceries,Discount,Bronze
183,23.84,3/16/2024,In-store,Electronics,Full Price,Bronze
569,64.07,6/13/2024,Online,Groceries,Full Price,Bronze
657,346.14,1/28/2024,Online,Electronics,Full Price,Bronze
935,147.76,1/9/2024,In-store,Books,Return,Bronze
90,228.5,5/15/2024,In-store,Books,Full Price,Bronze
964,40.6,1/20/2024,Online,Apparel,Discount,Silver
311,483.31,4/20/2024,In-store,Electronics,Full Price,Silver
557,10.85,4/18/2024,In-store,Groceries,Discount,Gold
972,5.44,10/19/2023,Online,Electronics,Return,Silver
257,193.52,9/12/2023,In-store,Books,Full Price,Platinum
533,262.09,1/3/2024,Online,Books,Full Price,Gold
979,9.5,11/25/2023,In-store,Apparel,Full Price,Platinum
533,12.04,10/13/2023,Online,Books,Discount,Bronze
52,3.37,1/13/2024,In-store,Electronics,Full Price,Gold
338,11.04,7/8/2024,In-store,Groceries,Full Price,Gold
171,23.5,10/6/2023,In-store,Groceries,Full Price,Bronze
948,350.91,5/10/2024,In-store,Electronics,Full Price,Bronze
67,110.22,10/9/2023,In-store,Apparel,Full Price,Silver
625,150.76,2/4/2024,In-store,Groceries,Discount,Bronze
300,149.67,10/8/2023,In-store,Electronics,Discount,Bronze
672,76.59,8/3/2023,In-store,Electronics,Full Price,Silver
778,159.7,1/8/2024,Online,Books,Discount,Silver
832,90.59,6/22/2024,In-store,Books,Discount,Platinum
232,37.77,10/2/2023,In-store,Apparel,Discount,Silver
975,82.35,4/10/2024,In-store,Apparel,Full Price,Silver
837,76.25,8/27/2023,In-store,Apparel,Full Price,Bronze
68,173.42,7/28/2024,In-store,Electronics,Discount,Silver
506,400.23,4/15/2024,Online,Electronics,Discount,Silver
28,52.94,9/20/2023,Online,Books,Full Price,Gold
949,144.13,4/9/2024,In-store,Groceries,Full Price,Bronze
628,10.51,2/16/2024,In-store,Apparel,Full Price,Silver
51,149.98,11/14/2023,In-store,Home,Full Price,Silver
693,46.43,4/17/2024,In-store,Apparel,Full Price,Gold
260,4.02,12/21/2023,Online,Books,Full Price,Platinum
591,45.14,11/13/2023,In-store,Electronics,Full Price,Bronze
785,94.33,11/24/2023,Online,Books,Discount,Silver
620,12.7,7/18/2024,In-store,Books,Full Price,Gold
963,257.75,1/16/2024,Online,Books,Full Price,Gold
586,8.09,3/28/2024,Online,Home,Full Price,Silver
687,265.94,1/8/2024,Online,Home,Full Price,Bronze
184,122.81,3/14/2024,In-store,Apparel,Full Price,Bronze
23,40,5/31/2024,In-store,Electronics,Discount,Silver
786,49.55,10/23/2023,In-store,Books,Full Price,Silver
129,135.02,6/8/2024,In-store,Groceries,Discount,Bronze
291,92,8/21/2023,In-store,Apparel,Discount,Bronze
832,111.37,7/20/2024,Online,Apparel,Discount,Silver
501,49.29,3/18/2024,Online,Books,Discount,Platinum
186,66.91,9/6/2023,Online,Apparel,Discount,Platinum
479,459.2,3/10/2024,In-store,Books,Full Price,Silver
571,24.07,10/24/2023,Online,Apparel,Return,Gold
492,54.1,3/18/2024,In-store,Electronics,Full Price,Bronze
513,34.51,10/5/2023,Online,Apparel,Full Price,Silver
643,144.86,12/24/2023,In-store,Apparel,Full Price,Bronze
67,144.4,8/27/2023,Online,Groceries,Discount,Gold
805,34.59,1/5/2024,In-store,Electronics,Full Price,Platinum
467,8.49,8/8/2023,Online,Electronics,Return,Gold
285,1.15,3/31/2024,Online,Electronics,Full Price,Silver
601,55.77,4/7/2024,Online,Apparel,Discount,Gold
417,52.82,2/26/2024,In-store,Home,Full Price,Platinum
100,445.59,11/5/2023,Online,Apparel,Full Price,Bronze
189,63.45,7/15/2024,Online,Books,Full Price,Gold
989,29.63,11/6/2023,Online,Groceries,Full Price,Bronze
890,221.85,8/18/2023,In-store,Electronics,Full Price,Gold
858,67.54,12/26/2023,Online,Books,Return,Bronze
388,91.42,9/17/2023,In-store,Books,Full Price,Bronze
241,10.06,12/7/2023,Online,Home,Discount,Gold
782,48.28,6/29/2024,Online,Electronics,Full Price,Bronze
731,288.64,10/21/2023,In-store,Apparel,Full Price,Bronze
417,89.04,6/25/2024,In-store,Electronics,Full Price,Silver
918,42.24,4/20/2024,Online,Groceries,Full Price,Gold
176,98.26,1/3/2024,In-store,Electronics,Discount,Bronze
387,241.25,10/26/2023,In-store,Books,Discount,Gold
471,32.02,3/12/2024,In-store,Books,Full Price,Gold
853,70.34,12/6/2023,Online,Apparel,Discount,Silver
233,318.67,12/16/2023,Online,Apparel,Full Price,Silver
663,18.92,3/21/2024,Online,Apparel,Discount,Bronze
452,127.18,3/29/2024,In-store,Groceries,Discount,Bronze
277,95.32,6/9/2024,In-store,Electronics,Discount,Bronze
229,113.84,5/5/2024,In-store,Home,Full Price,Bronze
171,43.27,4/25/2024,In-store,Electronics,Full Price,Bronze
735,37.67,4/28/2024,Online,Apparel,Full Price,Bronze
213,115.27,1/26/2024,In-store,Groceries,Return,Gold
282,24.28,11/19/2023,Online,Electronics,Return,Silver
41,54.41,5/20/2024,In-store,Books,Full Price,Platinum
122,20.85,8/5/2023,Online,Electronics,Discount,Bronze
227,0.83,10/24/2023,Online,Books,Return,Bronze
294,350.85,7/14/2024,In-store,Electronics,Full Price,Silver
600,56.51,2/19/2024,In-store,Electronics,Discount,Bronze
267,348.51,3/8/2024,In-store,Electronics,Full Price,Gold
541,15.12,9/22/2023,Online,Apparel,Full Price,Silver
759,88.52,11/22/2023,In-store,Books,Full Price,Silver
828,22.44,2/23/2024,Online,Groceries,Full Price,Bronze
451,156.1,8/18/2023,In-store,Home,Discount,Bronze
449,153.11,6/13/2024,Online,Books,Full Price,Silver
756,11.95,2/7/2024,In-store,Apparel,Full Price,Bronze
61,243.12,9/9/2023,Online,Books,Full Price,Bronze
502,21.65,5/28/2024,Online,Groceries,Full Price,Silver
147,94.93,10/17/2023,Online,Books,Full Price,Bronze
686,424.29,6/12/2024,In-store,Apparel,Full Price,Gold
945,214.04,7/28/2024,Online,Apparel,Full Price,Bronze
790,313.65,4/4/2024,In-store,Home,Discount,Bronze
334,41.95,8/27/2023,Online,Groceries,Return,Bronze
881,11.16,2/19/2024,In-store,Home,Full Price,Bronze
953,20.87,12/22/2023,In-store,Electronics,Discount,Bronze
891,69.41,8/9/2023,Online,Apparel,Return,Bronze
142,157.61,2/27/2024,Online,Home,Discount,Bronze
44,16.27,11/13/2023,In-store,Apparel,Discount,Bronze
144,107.8,2/10/2024,Online,Apparel,Discount,Gold
865,39.09,7/9/2024,In-store,Electronics,Full Price,Gold
333,41.73,6/1/2024,In-store,Apparel,Full Price,Bronze
998,108.45,8/11/2023,In-store,Home,Discount,Bronze
497,62.92,9/15/2023,In-store,Groceries,Full Price,Silver
396,167.15,3/20/2024,In-store,Books,Discount,Gold
55,16.95,7/8/2024,In-store,Home,Discount,Platinum
307,156.04,10/13/2023,In-store,Electronics,Full Price,Bronze
870,6.64,6/17/2024,In-store,Books,Discount,Silver
423,21.57,2/4/2024,In-store,Apparel,Full Price,Gold
417,106.75,8/11/2023,Online,Home,Discount,Gold
673,193.05,8/9/2023,In-store,Books,Full Price,Bronze
797,29.13,5/30/2024,In-store,Home,Return,Silver
325,39.63,7/3/2024,In-store,Apparel,Full Price,Bronze
710,77.03,8/10/2023,Online,Home,Discount,Bronze
671,23.77,4/27/2024,Online,Electronics,Return,Silver
80,166.68,11/9/2023,Online,Books,Full Price,Bronze
31,148.56,10/15/2023,Online,Books,Discount,Gold
985,15.7,6/7/2024,Online,Books,Full Price,Gold
112,62.33,3/1/2024,Online,Home,Discount,Gold
558,149.09,12/26/2023,In-store,Apparel,Full Price,Bronze
865,41.15,2/10/2024,Online,Home,Return,Bronze
717,100.27,4/27/2024,Online,Home,Discount,Bronze
564,5.15,3/31/2024,Online,Books,Full Price,Silver
650,93.83,7/20/2024,Online,Apparel,Full Price,Silver
472,16.56,7/28/2024,Online,Groceries,Discount,Bronze
74,177.54,8/5/2023,In-store,Apparel,Full Price,Silver
553,43.92,8/21/2023,In-store,Home,Full Price,Silver
479,33.07,5/26/2024,Online,Electronics,Full Price,Bronze
589,183.82,3/9/2024,In-store,Apparel,Full Price,Silver
387,5.14,5/28/2024,Online,Books,Full Price,Silver
699,50.52,5/11/2024,In-store,Electronics,Discount,Gold
882,46.2,4/18/2024,In-store,Groceries,Discount,Silver
